"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
1798,"1","2026-01-20T04:20:48.695431Z",2379,"/data/local-files/?d=raw_captures/side_view_2/20260119_171429_0043.jpg","[{""x"":0,""y"":0,""width"":56.5464973449707,""height"":85.71327924728394,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":41.47932007908821,""y"":21.41788899898529,""width"":7.815341651439667,""height"":35.50692796707153,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",7.377,"2026-01-20T04:20:48.695443Z"
1815,"1","2026-01-20T04:21:29.465574Z",2396,"/data/local-files/?d=raw_captures/top_view/20260119_171550_0002.jpg","[{""x"":36.84335798025131,""y"":20.30036151409149,""width"":21.604004502296448,""height"":53.999876976013184,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":40.78192934393883,""y"":1.0122202336788177,""width"":16.185207664966583,""height"":19.89358365535736,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":50.631021608471336,""y"":15.726856492873367,""width"":5.819208241076425,""height"":3.9513331165118433,""rotation"":4.267893300289813,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",15.477,"2026-01-20T04:21:29.465584Z"
1817,"1","2026-01-20T04:21:45.889647Z",2398,"/data/local-files/?d=raw_captures/side_view_1/20260119_171550_0002.jpg","[{""x"":9.180569668378174,""y"":2.8076947782608634,""width"":42.70932376384735,""height"":66.61273241043091,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":42.52205193042755,""y"":35.54858863353729,""width"":40.16181826591492,""height"":64.0417993068695,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":22.454407366161202,""y"":18.527238017227198,""width"":3.6587618291377986,""height"":30.22750682397964,""rotation"":3.0893302312159108,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",13.919,"2026-01-20T04:21:45.889660Z"
1823,"1","2026-01-20T04:22:10.445115Z",2404,"/data/local-files/?d=raw_captures/top_view/20260119_171550_0004.jpg","[{""x"":39.857324957847595,""y"":1.3127192854881287,""width"":18.18590760231018,""height"":23.358923196792603,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":35.96431538462639,""y"":24.01914894580841,""width"":23.61523061990738,""height"":60.66297888755798,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":50.8283278897011,""y"":18.39905621149236,""width"":6.753294289897472,""height"":4.098068372373029,""rotation"":4.7244516971701955,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",16.178,"2026-01-20T04:22:10.445124Z"
1825,"1","2026-01-20T04:22:23.651490Z",2406,"/data/local-files/?d=raw_captures/side_view_1/20260119_171550_0004.jpg","[{""x"":10.544338822364807,""y"":2.66263484954834,""width"":50.6492018699646,""height"":83.34450125694275,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":58.13411772251129,""y"":41.67044162750244,""width"":41.39339327812195,""height"":58.32955837249756,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":28.676779195666306,""y"":24.167226254940033,""width"":4.288873821496962,""height"":33.13540560172905,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":52.061075344681676,""y"":30.494729149132134,""width"":8.27668830752372,""height"":8.090884518832805,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",11.745,"2026-01-20T04:22:23.651500Z"
1831,"1","2026-01-20T04:22:41.742543Z",2412,"/data/local-files/?d=raw_captures/top_view/20260119_171550_0006.jpg","[{""x"":35.185860097408295,""y"":27.914178371429443,""width"":26.480212807655334,""height"":68.46057176589966,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":39.25729840993881,""y"":1.24826580286026,""width"":19.18759047985077,""height"":26.997405290603638,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":51.127646008822325,""y"":20.875954488292496,""width"":6.919459896701417,""height"":4.538799414348467,""rotation"":2.8387878410047733,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",9.637,"2026-01-20T04:22:41.742555Z"
1833,"1","2026-01-20T04:23:00.764780Z",2414,"/data/local-files/?d=raw_captures/side_view_1/20260119_171550_0006.jpg","[{""x"":13.532549142837524,""y"":3.0934691429138184,""width"":56.12346529960632,""height"":90.07617235183716,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":75.00104904174805,""y"":52.26678103208542,""width"":24.99713897705078,""height"":47.5270539522171,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":34.9676740763364,""y"":27.898891070022565,""width"":5.400724336504932,""height"":38.300967670289936,""rotation"":5.414772076694248,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":60.222990281803455,""y"":35.70940730817841,""width"":8.29584151506424,""height"":8.156254014892108,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",18.21,"2026-01-20T04:23:00.764792Z"
1835,"1","2026-01-20T04:23:20.441310Z",2416,"/data/local-files/?d=raw_captures/top_view/20260119_171550_0007.jpg","[{""x"":39.172954112291336,""y"":1.8770679831504822,""width"":20.092760026454926,""height"":28.82368266582489,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":34.87197905778885,""y"":30.854424834251404,""width"":28.613415360450745,""height"":68.68577599525452,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":44.7040569037199,""y"":14.237174298614264,""width"":6.335315853357315,""height"":1.77669245749712,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":51.36708991458006,""y"":22.71405895606845,""width"":6.25943045645527,""height"":4.399019242293452,""rotation"":2.7263109939052583,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",16.982,"2026-01-20T04:23:20.441322Z"
1839,"1","2026-01-20T04:23:35.496084Z",2420,"/data/local-files/?d=raw_captures/top_view/20260119_171550_0008.jpg","[{""x"":39.026013016700745,""y"":1.3467013835906982,""width"":20.948123931884766,""height"":31.90530240535736,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":34.861594438552856,""y"":33.69942903518677,""width"":29.2466938495636,""height"":66.30057096481323,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":51.777879457239465,""y"":23.84158795958373,""width"":7.08504383666967,""height"":5.124450951683755,""rotation"":5.2338616472162585,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",9.423,"2026-01-20T04:23:35.496095Z"
1841,"1","2026-01-20T04:23:46.544695Z",2422,"/data/local-files/?d=raw_captures/side_view_1/20260119_171550_0008.jpg","[{""x"":14.629805088043213,""y"":7.06232488155365,""width"":65.38413763046265,""height"":92.06110835075378,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":44.573546608899925,""y"":34.69559252225675,""width"":7.293196022510529,""height"":42.55792200565344,""rotation"":5.875903342277979,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",8.379,"2026-01-20T04:23:46.544706Z"
1843,"1","2026-01-20T04:23:56.112461Z",2424,"/data/local-files/?d=raw_captures/top_view/20260119_171550_0009.jpg","[{""x"":34.72709655761719,""y"":35.99540293216705,""width"":29.75446581840515,""height"":63.743990659713745,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":38.66458907723427,""y"":1.678498089313507,""width"":21.867255866527557,""height"":33.95116627216339,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":46.22788671404123,""y"":16.358960140496492,""width"":5.411834642291069,""height"":1.770036481320858,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":51.802546335155355,""y"":25.662983558458997,""width"":7.4934298665072365,""height"":4.245973645680817,""rotation"":3.721313264749199,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",7.867,"2026-01-20T04:23:56.112472Z"
1849,"1","2026-01-20T04:24:13.640389Z",2430,"/data/local-files/?d=raw_captures/side_view_1/20260119_171550_0010.jpg","[{""x"":15.789160132408142,""y"":10.080915689468384,""width"":72.580486536026,""height"":89.25755023956299,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":52.62158914217545,""y"":40.22923110151407,""width"":8.840684592723838,""height"":46.82593667411122,""rotation"":9.39011819222469,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",8.228,"2026-01-20T04:24:13.640399Z"
1851,"1","2026-01-20T04:24:34.386931Z",2432,"/data/local-files/?d=raw_captures/top_view/20260119_171550_0011.jpg","[{""x"":31.980089843273163,""y"":40.281543135643005,""width"":33.535537123680115,""height"":59.627991914749146,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":37.402869643177155,""y"":2.1768004400314735,""width"":23.17089140415192,""height"":37.526318430900574,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":46.205987427847276,""y"":18.37370926514267,""width"":7.364480550868638,""height"":2.0871056243777266,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":51.91441738268296,""y"":28.07899249425675,""width"":8.219909457397572,""height"":5.459235896214073,""rotation"":3.577008175529386,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",19.704,"2026-01-20T04:24:34.386941Z"
1853,"1","2026-01-20T04:24:43.648459Z",2434,"/data/local-files/?d=raw_captures/side_view_1/20260119_171550_0011.jpg","[{""x"":16.95374846458435,""y"":10.193774104118347,""width"":75.52728652954102,""height"":89.45145010948181,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":57.396569654300244,""y"":44.51709439296411,""width"":9.583072364330285,""height"":49.629855155944924,""rotation"":9.343519408044017,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",6.494,"2026-01-20T04:24:43.648476Z"
1867,"1","2026-01-20T04:25:14.286921Z",2448,"/data/local-files/?d=raw_captures/top_view/20260119_171550_0015.jpg","[{""x"":29.184238612651825,""y"":49.99380707740784,""width"":38.89752924442291,""height"":50.006186962127686,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":35.86781769990921,""y"":7.423605024814606,""width"":27.393022179603577,""height"":42.503753304481506,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":45.83094194531441,""y"":22.656402923166752,""width"":8.28745812177658,""height"":2.1862905472517014,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":52.73298732849895,""y"":33.88388685284046,""width"":8.978062336506026,""height"":5.521871801041513,""rotation"":4.730938623778968,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",14.341,"2026-01-20T04:25:14.286931Z"
1871,"1","2026-01-20T04:25:32.700154Z",2452,"/data/local-files/?d=raw_captures/top_view/20260119_171550_0016.jpg","[{""x"":35.60311794281006,""y"":9.202684462070465,""width"":27.796119451522827,""height"":45.16689479351044,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":29.016052186489105,""y"":55.03915846347809,""width"":39.000341296195984,""height"":44.0906822681427,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":45.49788385629654,""y"":23.725539166480303,""width"":8.689495921134949,""height"":2.3653751239180565,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":52.735018078290864,""y"":35.93289948098633,""width"":9.531642729948905,""height"":5.6607136876712305,""rotation"":3.2473427903234438,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",9.693,"2026-01-20T04:25:32.700165Z"
1874,"1","2026-01-20T04:26:09.174747Z",2455,"/data/local-files/?d=raw_captures/side_view_2/20260119_171550_0016.jpg","[{""x"":45.64169501970315,""y"":5.624365503320213,""width"":29.582922651512895,""height"":67.47788113608706,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":84.66313329961402,""y"":10.153783821818223,""width"":6.7945125822774735,""height"":4.392386530014647,""rotation"":25.559965171823194,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":73.95680819912153,""y"":0,""width"":23.060029282576707,""height"":40.99560761346996,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080}]",33.323,"2026-01-20T04:26:09.174764Z"
1879,"1","2026-01-20T04:26:34.209459Z",2460,"/data/local-files/?d=raw_captures/top_view/20260119_171550_0018.jpg","[{""x"":34.79650467634201,""y"":10.28434932231903,""width"":30.062714219093323,""height"":53.73539924621582,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":44.339485839009285,""y"":26.951665058732033,""width"":10.56140884757042,""height"":3.012644499540329,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":29.275983572006226,""y"":64.48671370744705,""width"":39.74859118461609,""height"":35.494956374168396,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":53.13219765210595,""y"":40.47139063924712,""width"":10.4191806748328,""height"":6.376522858871768,""rotation"":3.375785157634141,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",16.0,"2026-01-20T04:26:34.209477Z"
1882,"1","2026-01-20T04:27:12.565779Z",2463,"/data/local-files/?d=raw_captures/side_view_2/20260119_171550_0018.jpg","[{""x"":40.602122986822835,""y"":4.099560761346992,""width"":30.636896046852126,""height"":72.18155197657394,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":82.18098436062175,""y"":9.893678457654762,""width"":6.912372435589094,""height"":5.079259640020166,""rotation"":28.665392600075904,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":70.74487554904832,""y"":0,""width"":26.949121522694004,""height"":43.04538799414347,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080}]",35.406,"2026-01-20T04:27:12.565790Z"
